id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,date_start,date_end,z_bat_speed,latent_swing_quality_score,latent_swing_quality_percentile,latent_swing_quality_0_100,lsq_reliability,lsq_uncertainty_proxy,latent_swing_quality_shrunk,lsq_label
663728,"Raleigh, Cal",R,75.255424678,34.30733238321408,17.84262416266395,-8.18578170849811,0.4528301886792452,7.504753546557832,35.9631534256543,28.458399879096465,24.503539671763267,1272,2025-03-28,2025-09-30,1.4191098790326337,1.4191098790326337,93.18568994889267,93.18568994889267,0.999997009290776,0.028038607704602217,1.4191056348876285,Elite swing-quality profile
624413,"Alonso, Pete",R,75.248346241,33.82739707966626,10.120872293551102,1.0672876220151957,0.5966312056737587,3.852459867202487,28.25772687389744,24.40526700669495,27.138167028581076,1128,2025-03-28,2025-09-30,1.416428425785384,1.416428425785384,93.01533219761498,93.01533219761498,0.9999873771260881,0.029774566708770683,1.4164105463879602,Elite swing-quality profile
656541,"Hilliard, Sam",L,75.231027238,25.41655427606293,8.839954355666748,-2.7470134970903244,0.4952380952380952,8.688157891881769,34.325322433576495,25.637164541694727,28.596853205201715,105,2025-03-28,2025-09-30,1.4098676416979585,1.4098676416979585,92.84497444633732,92.84497444633732,0.6500622508888447,0.09759000729485333,0.9165017326175222,Elite swing-quality profile
682663,"Ramírez, Agustín",R,75.23016891,25.177125204980648,7.31235585139398,-2.912382032686764,0.5322751322751323,2.081142921495337,30.34310475296744,28.261961831472107,30.154808550845004,945,2025-03-28,2025-09-30,1.4095424899161761,1.4095424899161761,92.67461669505963,92.67461669505963,0.9999213104347282,0.03253000243161777,1.4094315736304126,Elite swing-quality profile
671213,"Casas, Triston",L,75.1821595,35.84245300695068,14.842312330886967,-5.015482668460709,0.45,0.3782757540162001,32.688749772202804,32.31047401818661,29.440965460261665,180,2025-03-28,2025-09-30,1.3913555669636957,1.3913555669636957,92.50425894378195,92.50425894378195,0.8347011117784134,0.07453559924999299,1.1613660386236815,Elite swing-quality profile
663624,"Mountcastle, Ryan",R,75.150591997,36.04179591566445,7.287891334091711,-0.929364829169586,0.4023494860499266,1.911574351694647,27.50128689738819,25.589712545693548,31.126432526855844,681,2025-03-28,2025-09-30,1.3793971666237839,1.3793971666237839,92.33390119250427,92.33390119250427,0.9988973071000423,0.03832008326196737,1.377876115161926,Elite swing-quality profile
701350,"Anthony, Roman",L,75.14686412,30.09726896768936,10.639293750743269,-1.3272170890045556,0.527710843373494,7.054215567273854,36.03692715998847,28.982711592714622,25.38837945256369,415,2025-03-28,2025-09-30,1.377984972394041,1.377984972394041,92.16354344122658,92.16354344122658,0.9842355835151455,0.0490880693673816,1.3562618433793505,Elite swing-quality profile
672356,"Arias, Gabriel",R,75.070014351,29.053514187412105,9.759937546976795,1.197830132400486,0.5382907880133186,5.3344583688515455,34.45594943691343,29.121491068061893,35.61305110425548,901,2025-03-28,2025-09-30,1.3488727456926741,1.3488727456926741,91.9931856899489,91.9931856899489,0.9998778181439809,0.03331483023263848,1.3487079379170719,Elite swing-quality profile
621439,"Buxton, Byron",R,75.034639795,34.03746087519912,14.161662343568803,-6.311744825724481,0.581270182992465,4.729758797043776,28.278241600864664,23.548482803820885,27.75773272345376,929,2025-03-28,2025-09-30,1.3354721576735753,1.3354721576735753,91.82282793867121,91.82282793867121,0.99990765693972,0.03280893574623933,1.335348836087617,Elite swing-quality profile
669065,"Stowers, Kyle",L,75.02034389,33.898442625083234,11.678009591417986,0.2179117062129051,0.5236907730673316,1.941672619905281,31.5702642069309,29.62859158702561,29.300804152978056,802,2025-03-28,2025-09-30,1.3300565834607094,1.3300565834607094,91.65247018739353,91.65247018739353,0.9996711799771859,0.035311227577322434,1.3296192342245918,Elite swing-quality profile
805904,"Cole, Zach",L,74.976982051,31.670888947912434,9.882834995401094,-1.064539283873338,0.4487179487179487,3.072122418400283,24.423941150580877,21.351818732180597,29.117884379630457,78,2025-03-28,2025-09-30,1.3136302531856443,1.3136302531856443,91.48211243611584,91.48211243611584,0.5415939886947765,0.11322770341445956,0.7114542484929423,Elite swing-quality profile
656305,"Chapman, Matt",R,74.957983748,25.35523159630941,5.619516820708574,-3.8484686858756096,0.5323565323565322,-0.9123034624053472,27.467261039356085,28.379564501761436,29.815617434987143,819,2025-03-28,2025-09-30,1.3064333167332147,1.3064333167332147,91.31175468483816,91.31175468483816,0.9997225861157594,0.03494282789073061,1.3060708939923185,Elite swing-quality profile
695600,"Jensen, Carter",L,74.87881096,26.573135512018773,3.465673610028569,1.7552917024921433,0.416,10.90266243221478,36.04827805984399,25.14561562762921,27.064519263103023,125,2025-03-28,2025-09-30,1.2764410840586402,1.2764410840586402,91.14139693356049,91.14139693356049,0.7134952031398099,0.08944271909999159,0.9107345905664186,Elite swing-quality profile
687515,"Thomas, Colby",R,74.815456818,28.859922112733173,11.638337640075695,-5.030466282806101,0.5578512396694215,-1.258026475911487,28.45583212117543,29.71385859708691,27.35516137458545,242,2025-03-28,2025-09-30,1.2524412702872512,1.2524412702872512,90.9710391822828,90.9710391822828,0.9110783825406137,0.0642824346533225,1.1410721667604204,Elite swing-quality profile
683146,"Baty, Brett",L,74.80152152,35.467199565185936,8.440326356430807,3.73458371585002,0.4755927475592748,-3.381122833167756,26.659332380126507,30.040455213294276,30.2643379546015,717,2025-03-28,2025-09-30,1.2471623012050244,1.2471623012050244,90.80068143100512,90.80068143100512,0.9992306772687729,0.03734568434866355,1.2462028308971778,Elite swing-quality profile
657757,"Sheets, Gavin",L,74.788836473,27.5409648988084,8.37299977083228,-7.438970275861843,0.5388828039430451,4.829564497568367,34.072037131986136,29.24247263441776,29.16056651011493,913,2025-03-28,2025-09-30,1.242356952161214,1.242356952161214,90.63032367972743,90.63032367972743,0.9998916344149007,0.03309516961607476,1.2422223234231908,Elite swing-quality profile
683357,"Caissie, Owen",L,74.785902182,35.169834197599094,8.23205870263502,-0.5756643602208794,0.4545454545454545,1.8470415999748997,31.99026887687996,30.14322727690506,28.81288326174788,55,2025-03-28,2025-09-30,1.2412453841511677,1.2412453841511677,90.45996592844975,90.45996592844975,0.42305018961951335,0.13483997249264842,0.5251090951294972,Elite swing-quality profile
685301,"Gorski, Matt",R,74.7819525,31.457555799300653,16.488814649739453,-4.392190292735654,0.4625,7.817759157319603,37.16367609264088,29.34591693532127,27.718085348579525,80,2025-03-28,2025-09-30,1.2397491657593824,1.2397491657593824,90.28960817717207,90.28960817717207,0.5506710358827784,0.11180339887498948,0.6826939573435296,Elite swing-quality profile
680776,"Duran, Jarren",L,74.779566679,26.55171663445068,5.531000588684121,0.2311778075792469,0.4446494464944649,3.131504509101543,31.678516940805384,28.547012431703838,30.496250999973576,1084,2025-03-28,2025-09-30,1.238845369134815,1.238845369134815,90.11925042589438,90.11925042589438,0.9999804003725586,0.03037283696153935,1.2388210882271224,Elite swing-quality profile
642133,"Tellez, Rowdy",L,74.76675938,29.784911646074303,8.07418057234672,-7.728587362094805,0.5499999999999999,7.81976214975298,35.28551390838341,27.465751758630443,25.94260055207695,500,2025-03-28,2025-09-30,1.2339937085928006,1.2339937085928006,89.9488926746167,89.9488926746167,0.9932620530009145,0.044721359549995794,1.2256791243870973,Strong swing-quality profile
