id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,z_avg_bat_speed,z_ideal_attack_angle_rate,raw_swing_power_score,swing_path_efficiency_score,mechanical_swing_quality_score,mechanical_swing_quality_percentile,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,msq_reliability,msq_uncertainty_proxy,mechanical_swing_quality_label,date_start,date_end
592669,"Renfroe, Hunter",R,74.553702828,0.6413793103448276,145,1.1532836333024639,1.5594585949726483,1.1532836333024639,1.5594585949726483,1.356371114137556,98.12606473594549,1.0382067511322042,95.74105621805792,0.7654297119062023,0.08304547985373997,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
669374,"Hiura, Keston",R,73.138188857,0.6857142857142856,35,0.617058682220302,2.079196590364247,0.617058682220302,2.079196590364247,1.3481276362922745,97.9557069846678,0.3981181475764671,74.95741056218058,0.29531191028128656,0.1690308509457033,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
670242,"Wallner, Matt",L,76.540547781,0.564963503649635,685,1.9059401662348894,0.6636376802879516,1.9059401662348894,0.6636376802879516,1.2847889232614205,97.78534923339012,1.2834277463224864,98.63713798977854,0.9989405443070923,0.03820803599504351,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
665742,"Soto, Juan",L,73.584570689,0.6575492341356672,914,0.7861570316057682,1.749018275713453,0.7861570316057682,1.749018275713453,1.2675876536596107,97.61499148211243,1.2674516575653276,98.46678023850085,0.9998927126704883,0.03307706008278112,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
545341,"Grichuk, Randal",R,73.901450543,0.6456521739130435,460,0.9061974463888373,1.609549285832853,0.9061974463888373,1.609549285832853,1.2578733661108452,97.44463373083475,1.2452294296471498,98.29642248722317,0.9899481642553665,0.04662524041201569,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
683748,"Mesa Jr., Victor",L,72.676947879,0.6818181818181818,66,0.4423313916868038,2.0335226453146826,0.4423313916868038,2.0335226453146826,1.2379270185007432,97.27427597955707,0.5981027869853037,82.28279386712096,0.4831486655083008,0.12309149097933272,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
676724,"Young, Jared",L,74.0180245,0.6375000000000001,80,0.9503579885455626,1.5139815203758833,0.9503579885455626,1.5139815203758833,1.232169754460723,97.10391822827938,0.6785201950723151,85.51959114139693,0.5506710358827784,0.11180339887498948,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
624413,"Alonso, Pete",R,75.248346241,0.5966312056737587,1128,1.416428425785384,1.0348774933592126,1.416428425785384,1.0348774933592126,1.2256529595722983,96.9335604770017,1.2256374883095298,98.12606473594549,0.9999873771260881,0.029774566708770683,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
606466,"Marte, Ketel",R,74.60469697,0.6131736526946108,835,1.1726012323227784,1.228804256187918,1.1726012323227784,1.228804256187918,1.2007027442553482,96.76320272572401,1.2004189023069385,97.9557069846678,0.9997636034815713,0.03460642701029914,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
694212,"Basallo, Samuel",L,75.494351542,0.5841121495327102,214,1.5096201449751934,0.8881168582461543,1.5096201449751934,0.8881168582461543,1.198868501610674,96.59284497444634,1.0578158162499145,96.08177172061329,0.8823451569782208,0.06835859270246633,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
661388,"Contreras, William",R,73.246505578,0.656160458452722,1047,0.6580912185354114,1.732737687228006,0.6580912185354114,1.732737687228006,1.1954144528817088,96.42248722316864,1.1953805329259815,97.78534923339012,0.9999716249409186,0.03090485136077065,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
665833,"Cruz, Oneil",L,78.773176469,0.4765432098765431,810,2.7517044847330485,-0.37291158707041855,2.7517044847330485,-0.37291158707041855,1.189396448831315,96.25212947189097,1.1890354204584026,97.61499148211243,0.9996964608619211,0.03513641844631533,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
657041,"Thomas, Lane",R,72.721803398,0.6650485436893202,206,0.4593235577652162,1.8369325258456801,0.4593235577652162,1.8369325258456801,1.1481280418054483,96.08177172061329,1.0017945649297773,94.71890971039181,0.8725460301051793,0.06967330142916177,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
696100,"Goodman, Hunter",R,74.380206309,0.6106280193236713,1035,1.087559688276351,1.1989618490547564,1.087559688276351,1.1989618490547564,1.1432607686655536,95.9114139693356,1.1432241925641207,97.44463373083475,0.9999680072102223,0.03108349360801046,Elite bat-tracking mechanical profile,2025-03-28,2025-09-30
